# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov  5 13:31:29 2024
#
# User preference: *
#
# CONSTRAINT:  order by plntname asc
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
WASP-39 b,1.4110,,2.139587,0.007811,-0.007811,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.4707,,2.138767,0.008581,-0.008581,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.5208,,2.118716,0.007599,-0.007599,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.5609,,2.095567,0.008101,-0.008101,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.6010,,2.106781,0.006644,-0.006644,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.6409,,2.058477,0.005970,-0.005970,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.6807,,2.075552,0.006508,-0.006508,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.7203,,2.091352,0.007958,-0.007958,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.7596,,2.111342,0.007536,-0.007536,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.7986,,2.118415,0.005906,-0.005906,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.8372,,2.130933,0.005070,-0.005070,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.8755,,2.137093,0.004852,-0.004852,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.9134,,2.155210,0.003977,-0.003977,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.9509,,2.135328,0.004603,-0.004603,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,1.9881,,2.116295,0.004728,-0.004728,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.0248,,2.087765,0.004642,-0.004642,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.0611,,2.116320,0.004808,-0.004808,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.0970,,2.088088,0.004023,-0.004023,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.1325,,2.095806,0.004102,-0.004102,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.1677,,2.090672,0.005896,-0.005896,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.2024,,2.078324,0.005137,-0.005137,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.2367,,2.079612,0.004819,-0.004819,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.2707,,2.079965,0.005137,-0.005137,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.3042,,2.086424,0.005047,-0.005047,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.3374,,2.102398,0.004865,-0.004865,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.3702,,2.122050,0.004972,-0.004972,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.4027,,2.111075,0.005118,-0.005118,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.4348,,2.125685,0.005045,-0.005045,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.4666,,2.132211,0.005117,-0.005117,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.4980,,2.148450,0.005459,-0.005459,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.5291,,2.143515,0.005787,-0.005787,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.5599,,2.172240,0.005877,-0.005877,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.5903,,2.163217,0.005868,-0.005868,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.6205,,2.165375,0.005790,-0.005790,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.6503,,2.189848,0.005830,-0.005830,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.6799,,2.180539,0.005910,-0.005910,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.7092,,2.199409,0.006016,-0.006016,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.7381,,2.184024,0.006269,-0.006269,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.7669,,2.181893,0.006308,-0.006308,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.7953,,2.186369,0.006582,-0.006582,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.8235,,2.211097,0.006686,-0.006686,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.8514,,2.196923,0.006836,-0.006836,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.8791,,2.190549,0.007021,-0.007021,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.9065,,2.186497,0.007210,-0.007210,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.9337,,2.173684,0.007314,-0.007314,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.9607,,2.167061,0.007547,-0.007547,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,2.9874,,2.165045,0.007348,-0.007348,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.0139,,2.161362,0.007625,-0.007625,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.0402,,2.170131,0.007599,-0.007599,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.0662,,2.155811,0.007637,-0.007637,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.0921,,2.157052,0.007793,-0.007793,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.1177,,2.132463,0.007845,-0.007845,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.1432,,2.144426,0.008235,-0.008235,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.1684,,2.141700,0.008196,-0.008196,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.1935,,2.137729,0.008313,-0.008313,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.2184,,2.145989,0.008339,-0.008339,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.2430,,2.123458,0.008588,-0.008588,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.2675,,2.118677,0.008523,-0.008523,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.2918,,2.109639,0.008672,-0.008672,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.3160,,2.119476,0.008874,-0.008874,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.3400,,2.113489,0.009003,-0.009003,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.3638,,2.135105,0.009249,-0.009249,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.3874,,2.129589,0.009214,-0.009214,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.4109,,2.117629,0.009464,-0.009464,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.4342,,2.125914,0.009544,-0.009544,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.4573,,2.115714,0.009535,-0.009535,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.4803,,2.125231,0.009819,-0.009819,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.5032,,2.111633,0.009807,-0.009807,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.5259,,2.123372,0.009997,-0.009997,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
WASP-39 b,3.5484,,2.114035,0.010072,-0.010072,0,,,,,,,,,,,,,<a refstr=RUSTAMKULOV_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221110487R/abstract target=ref>Rustamkulov et al. 2022</a>,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,Near Infrared Spectrograph (NIRSpec) - PRISM
